date,portfolio_value,spy_value,cash,n_positions,regime
2013-12-16,4527775.968574501,1465415.9357075845,0.0,9,bull
2013-12-17,4508539.626988002,1460755.1498780244,0.0,9,bull
2013-12-18,4574609.180173308,1485694.0966177422,0.0,9,bull
2013-12-19,4575703.82822284,1483976.8352999312,0.0,9,bull
2013-12-20,4628285.973943827,1492608.8841859717,0.0,9,bull
2013-12-23,4643734.813790005,1500583.2912938008,0.0,9,bull
2013-12-24,4645312.265086401,1503871.6541993238,0.0,9,bull
2013-12-26,4677860.239644172,1511517.0864035797,0.0,9,bull
2013-12-27,4651338.407715563,1511434.9966921543,0.0,9,bull
2013-12-30,4641556.225000001,1511188.2655144741,0.0,9,bull
2013-12-31,4647445.663451159,1518340.8514212416,0.0,9,bull
2014-01-02,4602322.648510114,1503789.7185023664,0.0,9,bull
2014-01-03,4602674.155288123,1503542.5252812824,0.0,9,bull
2014-01-06,4600724.679663676,1499185.1479536137,0.0,9,bull
2014-01-07,4654943.764351722,1508393.2109498435,0.0,9,bull
2014-01-08,4640541.429644227,1508721.723810013,0.0,9,bull
2014-01-09,4650382.296138894,1509709.1105641373,0.0,9,bull
2014-01-10,4666191.668177195,1513818.986641786,0.0,9,bull
2014-01-13,4600929.407493243,1493677.4365647135,0.0,9,bull
2014-01-14,4645968.964636346,1509955.3796984134,0.0,9,bull
2014-01-15,4680787.675774882,1518094.1202435617,0.0,9,bull
2014-01-16,4668990.034082732,1516120.8868799927,0.0,9,bull
2014-01-17,4684833.684553114,1509709.1105641373,0.0,9,bull
2014-01-21,4711121.484418631,1514147.6535164237,0.0,9,bull
2014-01-22,4723320.144260693,1515134.1161837403,0.0,9,bull
2014-01-23,4690035.278629582,1502720.3960512846,0.0,9,bull
2014-01-24,4580882.336050741,1470659.0502405206,0.0,9,bull
2014-01-27,4535682.644235426,1463424.3746223277,0.0,9,bull
2014-01-28,4561473.518399117,1472138.6672342613,0.0,9,bull
2014-01-29,4485248.312074187,1457998.598930385,0.0,9,bull
2014-01-30,4552692.626780513,1473453.1807183435,0.0,9,bull
2014-01-31,4532531.3880454125,1464821.5938757071,0.0,9,bull
2014-02-03,4386872.612514608,1431855.25905118,0.0,9,bull
2014-02-04,4425737.3476816155,1441885.1432484717,0.0,9,bull
2014-02-05,4396890.055957196,1440076.7053656254,0.0,9,bull
2014-02-06,4478386.103700411,1459067.4593380627,0.0,9,bull
2014-02-07,4589182.5551929725,1477152.7622533333,0.0,9,bull
2014-02-10,4592468.789794841,1479866.0351354745,0.0,9,bull
2014-02-11,4625039.327401214,1496061.7345432814,0.0,9,bull
2014-02-12,4664797.679582487,1496801.7740618535,0.0,9,bull
2014-02-13,4710771.170704655,1504529.295977535,0.0,9,bull
2014-02-14,4722099.429059213,1512832.3699600017,0.0,9,bull
2014-02-18,4750330.9671739545,1514641.4239007197,0.0,9,bull
2014-02-19,4717131.440132452,1504611.8477323642,0.0,9,bull
2014-02-20,4730985.31974685,1513490.3197671487,0.0,9,bull
2014-02-21,4766127.963600779,1511763.663566792,0.0,9,bull
2014-02-24,4791350.183574326,1520148.827260684,0.0,9,bull
2014-02-25,4819411.319568663,1519573.8912517703,0.0,9,bull
2014-02-26,4865468.920728697,1519655.8269487277,0.0,9,bull
2014-02-27,4876384.172946483,1527630.388071025,0.0,8,bull
2014-02-28,4882724.454805604,1531494.1490288656,0.0,8,bull
2014-03-03,4852166.906258236,1520724.5333419377,0.0,8,bull
2014-03-04,4921971.099963138,1542098.969235071,0.0,8,bull
2014-03-05,4918515.745598817,1543496.9585607902,0.0,8,bull
2014-03-06,4912809.0936521655,1547032.3606729293,0.0,8,bull
2014-03-07,4915206.08454971,1547689.5404077363,0.0,8,bull
2014-03-10,4896897.683672331,1546867.7192066745,0.0,8,bull
2014-03-11,4858362.965120189,1539221.8249590148,0.0,8,bull
2014-03-12,4871002.365926061,1539633.5056318855,0.0,8,bull
2014-03-13,4792800.7845072,1522369.0998308691,0.0,8,bull
2014-03-14,4794150.237215917,1518094.1202435617,0.0,8,bull
2014-03-17,4816880.787482193,1531822.9699179712,0.0,8,bull
2014-03-18,4850278.990292468,1542757.073056686,0.0,8,bull
2014-03-19,4799100.644815352,1534536.3968145803,0.0,8,bull
2014-03-20,4812873.291252418,1543496.9585607902,0.0,8,bull
2014-03-21,4792490.353918852,1537510.4161909865,0.0,8,bull
2014-03-24,4725644.113637902,1531152.3909244512,0.0,8,bull
2014-03-25,4730782.041719919,1538418.6395085768,0.0,8,bull
2014-03-26,4670635.80574113,1527353.9321010276,0.0,8,bull
2014-03-27,4646088.09640069,1524133.1815469414,0.0,8,bull
2014-03-28,4683549.290799819,1531647.8554678948,0.0,8,bull
2014-03-31,4726207.802123005,1544198.6484768393,0.0,8,bull
2014-04-01,4789957.330627884,1554438.1463650314,0.0,8,bull
2014-04-02,4792130.854289981,1559640.293049489,0.0,8,bull
2014-04-03,4741659.303803444,1557575.8831208844,0.0,8,bull
2014-04-04,4620682.743936911,1539162.2213599123,0.0,8,bull
2014-04-07,4569509.939459237,1522151.4773876343,0.0,8,bull
2014-04-08,4615568.719810663,1528427.4129427446,0.0,8,bull
2014-04-09,4683653.954556818,1544859.3705444096,0.0,8,bull
2014-04-10,4565580.31205996,1512408.3681296937,0.0,8,bull
2014-04-11,4493934.855740853,1498783.4782211606,0.0,8,bull
2014-04-14,4530295.377095111,1510591.3054366414,0.0,8,bull
2014-04-15,4556861.652242187,1520995.7528200243,0.0,8,bull
2014-04-16,4619636.883041024,1536932.8619361175,0.0,8,bull
2014-04-17,4603075.995778734,1539079.3615761471,0.0,8,bull
2014-04-21,4616816.147181192,1544446.4577557952,0.0,8,bull
2014-04-22,4654162.087702081,1551465.3591043688,0.0,8,bull
2014-04-23,4640825.46544687,1547832.0037906042,0.0,8,bull
2014-04-24,4624402.228854299,1550969.4325175213,0.0,8,bull
2014-04-25,4526374.492365074,1538253.3819844504,0.0,8,bull
2014-04-28,4511616.913609138,1543125.3216495905,0.0,8,bull
2014-04-29,4489582.795988018,1550309.018478887,0.0,8,bull
2014-04-30,4524816.70557618,1554933.3028795393,0.0,8,bull
2014-05-01,4489902.375860092,1555098.8684326017,0.0,8,bull
2014-05-02,4514703.070981074,1552869.354994339,0.0,8,bull
2014-05-05,4504929.760709002,1555842.1422550012,0.0,8,bull
2014-05-06,4458675.773610439,1542299.9581157654,0.0,8,bull
2014-05-07,4414392.799914375,1551382.9613640076,0.0,8,bull
2014-05-08,4409008.315561923,1549731.0021806138,0.0,8,bull
2014-05-09,4436323.5879395995,1552043.067373706,0.0,8,bull
2014-05-12,4497539.0386330895,1567154.5049270384,0.0,8,bull
2014-05-13,4475940.265934801,1568557.8847591365,0.0,8,bull
2014-05-14,4438604.665912915,1561126.2246364162,0.0,8,bull
2014-05-15,4410907.076247949,1547419.2450164577,0.0,8,bull
2014-05-16,4429800.69623936,1552786.8032395095,0.0,8,bull
2014-05-19,4464817.708817462,1558484.1064384747,0.0,8,bull
2014-05-20,4419167.056288952,1548657.675353365,0.0,8,bull
2014-05-21,4460892.012809462,1561703.9329057534,0.0,8,bull
2014-05-22,4500841.341248894,1565502.6997581127,0.0,8,bull
2014-05-23,4525119.167783386,1571778.0192553508,0.0,8,bull
2014-05-27,4565794.243637095,1581439.808874206,0.0,8,bull
2014-05-28,4565202.929348868,1580283.00620532,0.0,8,bull
2014-05-29,4582276.590271964,1588458.0941649077,0.0,8,bull
2014-05-30,4580303.265464455,1591017.9686369558,0.0,8,bull
2014-06-02,4578774.792796284,1592834.2612576683,0.0,8,bull
2014-06-03,4554136.495033183,1592008.5896949074,0.0,8,bull
2014-06-04,4567464.900629213,1595229.8022923975,0.0,8,bull
2014-06-05,4586927.025670176,1605633.4796034405,0.0,8,bull
2014-06-06,4607221.278479131,1613312.178932777,0.0,8,bull
2014-06-09,4601868.884552141,1614963.9841017025,0.0,8,bull
2014-06-10,4573092.113582401,1615129.395640297,0.0,8,bull
2014-06-11,4582990.462694655,1609513.8741238213,0.0,8,bull
2014-06-12,4531901.131752238,1598118.805682487,0.0,8,bull
2014-06-13,4517463.218172731,1602991.361405499,0.0,8,bull
2014-06-16,4535327.753934594,1604312.3434972358,0.0,8,bull
2014-06-17,4530111.658328338,1608770.9083303576,0.0,8,bull
2014-06-18,4555605.2288180655,1620578.7355458385,0.0,8,bull
2014-06-19,4518509.355619786,1622395.4902099548,0.0,8,bull
2014-06-20,4506564.5425265,1625689.5516507926,0.0,8,bull
2014-06-23,4500757.700445544,1625191.6228758614,0.0,8,bull
2014-06-24,4499855.758909183,1615401.0771617875,0.0,8,bull
2014-06-25,4521644.35786129,1622702.2870301413,0.0,8,bull
2014-06-26,4508670.933652704,1621540.8639272165,0.0,8,bull
2014-06-27,4491791.194065189,1624694.002129866,0.0,8,bull
2014-06-30,4491874.204464308,1623864.326190938,0.0,8,bull
2014-07-01,4542969.162167295,1634732.9731807676,0.0,8,bull
2014-07-02,4523742.132182038,1636392.4790730916,0.0,8,bull
2014-07-03,4550010.048274661,1644440.8131255442,0.0,8,bull
2014-07-07,4547149.1612206055,1638715.6333078775,0.0,8,bull
2014-07-08,4511195.8338144645,1628178.7334820447,0.0,8,bull
2014-07-09,4538136.44652191,1635479.9433503984,0.0,8,bull
2014-07-10,4496716.400668314,1629008.1013920368,0.0,8,bull
2014-07-11,4492528.863608813,1631248.5498575252,0.0,8,bull
2014-07-14,4510368.303572058,1639462.603477508,0.0,8,bull
2014-07-15,4497769.929907152,1636392.4790730916,0.0,8,bull
2014-07-16,4486696.189678951,1642448.9440113516,0.0,8,bull
2014-07-17,4441513.215338181,1623781.004363769,0.0,8,bull
2014-07-18,4471682.044524638,1640374.6771567974,0.0,8,bull
2014-07-21,4464400.894326365,1637304.398737913,0.0,8,bull
2014-07-22,4523994.768380617,1644440.8131255442,0.0,8,bull
2014-07-23,4505932.533580249,1648090.4939729134,0.0,8,bull
2014-07-24,4524038.732249032,1648173.8158000824,0.0,8,bull
2014-07-25,4544081.60940199,1640457.8449694987,0.0,8,bull
2014-07-28,4535796.3752574,1641121.0312685564,0.0,8,bull
2014-07-29,4527447.5428562835,1634069.0168093701,0.0,8,bull
2014-07-30,4549436.293826634,1634318.2122185377,0.0,8,bull
2014-07-31,4490549.627238049,1602042.94031177,0.0,8,bull
2014-08-01,4442938.519450013,1597148.052490903,0.0,8,bull
2014-08-04,4524616.90172155,1608680.5018376622,0.0,8,bull
2014-08-05,4510927.508651727,1593082.686594496,0.0,8,bull
2014-08-06,4508465.666155324,1593580.3073404913,0.0,8,bull
2014-08-07,4496021.736467746,1584951.9548016821,0.0,8,bull
2014-08-08,4545076.470105031,1603287.839256332,0.0,8,bull
2014-08-11,4583194.481347925,1607933.6856824993,0.0,8,bull
2014-08-12,4584764.472229747,1605694.0072893507,0.0,8,bull
2014-08-13,4603506.320163305,1616562.1922357765,0.0,8,bull
2014-08-14,4615295.466452506,1624195.149268127,0.0,8,bull
2014-08-15,4595143.08311748,1623864.326190938,0.0,8,bull
2014-08-18,4624036.555976417,1637470.8883777834,0.0,8,bull
2014-08-19,4629719.411994343,1646016.5351472953,0.0,8,bull
2014-08-20,4630263.679915551,1650414.1102511028,0.0,8,bull
2014-08-21,4631989.939689248,1655226.1382882048,0.0,8,bull
2014-08-22,4629406.793747647,1652654.5587165912,0.0,8,bull
2014-08-25,4651739.260683597,1661033.5618317649,0.0,8,bull
2014-08-26,4658172.685001319,1662113.0492377323,0.0,8,bull
2014-08-27,4635312.993441025,1661449.2468808028,0.0,8,bull
2014-08-28,4623322.036403831,1660537.0191870455,0.0,8,bull
2014-08-29,4628966.636697278,1665264.8013101702,0.0,8,bull
2014-09-02,4645529.84036626,1664436.0494580502,0.0,8,bull
2014-09-03,4636351.113291053,1663522.589648549,0.0,8,bull
2014-09-04,4641528.5169516085,1661116.5756299982,0.0,8,bull
2014-09-05,4650980.08312912,1668583.9671092862,0.0,8,bull
2014-09-08,4639722.296827685,1664269.5598181798,0.0,8,bull
2014-09-09,4578828.672525305,1653732.968021283,0.0,8,bull
2014-09-10,4605070.984002092,1659954.9985126052,0.0,8,bull
2014-09-11,4610241.242858944,1661864.1618575007,0.0,8,bull
2014-09-12,4592811.0984172225,1652156.6299416602,0.0,8,bull
2014-09-15,4577048.858035102,1650911.7309970981,0.0,8,bull
2014-09-16,4603179.4349387055,1663357.1781099546,0.0,8,bull
2014-09-17,4600362.82041653,1665597.164532039,0.0,8,bull
2014-09-18,4629950.710393726,1674474.7124800156,0.0,8,bull
2014-09-19,4608569.241072931,1672966.6028097013,0.0,8,bull
2014-09-22,4531383.272609121,1660045.7130342368,0.0,8,bull
2014-09-23,4529970.920436699,1650542.8663463218,0.0,8,bull
2014-09-24,4576448.5559533695,1663463.1400639145,0.0,8,bull
2014-09-25,4527129.992878677,1636623.0387316355,0.0,8,bull
2014-09-26,4563714.033939278,1649626.3262474614,0.0,8,bull
2014-09-29,4554957.973122237,1646625.6623680973,0.0,8,bull
2014-09-30,4542838.531082199,1642291.0791816872,0.0,8,bull
2014-10-01,4492986.958529682,1620035.3725028576,0.0,8,bull
2014-10-02,4519426.683635933,1620284.721926493,0.0,8,bull
2014-10-03,4548074.4481711,1638123.1396496156,0.0,8,bull
2014-10-06,4524413.644361,1636205.813537918,0.0,8,bull
2014-10-07,4455604.885849529,1610949.2889652562,0.0,8,bull
2014-10-08,4523391.478189904,1639123.155590113,0.0,8,bull
2014-10-09,4436905.99894548,1606614.3977499104,0.0,8,bull
2014-10-10,4375025.190639813,1588275.7410348372,0.0,8,bull
2014-10-13,4325759.3193584895,1562185.5361470801,0.0,8,bull
2014-10-14,4485314.903793608,1564602.7932217924,0.0,8,bull
2014-10-15,4479789.823508918,1554017.0708096148,0.0,8,bull
2014-10-16,4497164.11201086,1552682.689459165,0.0,8,bull
2014-10-17,4529650.699934072,1571021.6542031742,0.0,8,bull
2014-10-20,4590723.725413803,1586275.2471104383,0.0,8,bull
2014-10-21,4658545.430198548,1617701.2832408464,0.0,8,bull
2014-10-22,4628214.931967566,1606198.2506574686,0.0,8,bull
2014-10-23,4693521.252823729,1624869.5786233463,0.0,8,bull
2014-10-24,4733955.163729953,1637372.7811616897,0.0,8,bull
2014-10-27,4748767.084521191,1635122.6297847193,0.0,8,bull
2014-10-28,4787428.049704361,1653877.7416211702,0.0,8,bull
2014-10-29,4768807.514514713,1651376.8546903527,0.0,8,bull
2014-10-30,4785745.315554471,1661962.8851314664,0.0,8,bull
2014-10-31,4858752.923343012,1680968.7325217645,0.0,8,bull
2014-11-03,4855703.949497595,1681885.4266350928,0.0,8,bull
2014-11-04,4783094.65983284,1676050.1264728308,0.0,8,bull
2014-11-05,4810868.176269679,1686636.6189573482,0.0,8,bull
2014-11-06,4835269.9242561795,1693388.7672474065,0.0,8,bull
2014-11-07,4828123.157242649,1694972.3440070236,0.0,8,bull
2014-11-10,4890265.631560051,1700307.251162867,0.0,8,bull
2014-11-11,4921213.678034312,1701973.9957351855,0.0,8,bull
2014-11-12,4930317.418715542,1700140.7615229967,0.0,8,bull
2014-11-13,4938771.097670376,1702057.9336202263,0.0,8,bull
2014-11-14,4937462.371176733,1702474.388741604,0.0,8,bull
2014-11-17,4921537.056732875,1703557.8805237385,0.0,8,bull
2014-11-18,4937928.950158343,1713394.476563734,0.0,8,bull
2014-11-19,4910347.033797791,1710643.6241514091,0.0,8,bear
2014-11-20,4928847.800734761,1713644.5960597093,0.0,8,bear
2014-11-21,4940373.002902531,1722812.923323204,0.0,8,bear
2014-11-24,4973171.039129327,1727648.5155739046,0.0,8,bear
2014-11-25,4973576.9226449365,1726397.9180940278,0.0,8,bear
2014-11-26,4960969.800698509,1730815.977122075,0.0,8,bear
2014-11-28,4976429.850217953,1727147.968553018,0.0,8,bear
2014-12-01,4943026.1386341,1715144.5429632214,0.0,8,bear
2014-12-02,4950212.9619926205,1726230.196338414,0.0,8,bear
2014-12-03,4970477.455621126,1732899.7928736429,0.0,8,bear
2014-12-04,4977189.420133525,1730982.3127474773,0.0,8,bear
2014-12-05,4954256.63194066,1733816.6410014392,0.0,8,bear
2014-12-08,4929945.171827624,1722229.8245474882,0.0,8,bear
2014-12-09,4946531.848218013,1721062.8569237166,0.0,8,bear
2014-12-10,4873540.204361461,1693472.0890745756,0.0,8,bear
2014-12-11,4912631.467828967,1702057.9336202263,0.0,8,bear
2014-12-12,4889410.189918613,1674550.0255548507,0.0,8,bear
2014-12-15,4850069.626441906,1663046.3769136008,0.0,8,bear
2014-12-16,4788905.432651843,1649709.6480746304,0.0,8,bear
2014-12-17,4866800.210134064,1682052.070289431,0.0,8,bear
2014-12-18,4970895.8942044,1723646.7576527672,0.0,8,bear
2014-12-19,5008105.073695213,1730980.9266172654,0.0,8,bear
2014-12-22,5053450.565759366,1738943.3205965937,0.0,8,bear
2014-12-23,5059474.712019128,1741290.3470739138,0.0,8,bear
2014-12-24,5042240.557584907,1741458.2228439958,0.0,8,bear
2014-12-26,5053089.11088761,1747073.4363315357,0.0,8,bear
2014-12-29,5060193.600294536,1749420.7708377917,0.0,8,bear
2014-12-30,5035968.5399668915,1740032.6649285108,0.0,8,bear
2014-12-31,4993910.758600806,1722766.7189828146,0.0,8,bear
2015-01-02,4995386.355123501,1721844.3263341715,0.0,8,bear
2015-01-05,4938019.136126258,1690748.8052520165,0.0,8,bear
2015-01-06,4884127.034191252,1674823.7092644246,0.0,8,bear
2015-01-07,4959623.456404171,1695694.67186178,0.0,8,bear
2015-01-08,5064979.385513705,1725784.6324825909,0.0,8,bear
2015-01-09,5030621.444847118,1711955.2113606,0.0,8,bear
2015-01-12,5026980.064996552,1698544.0935336025,0.0,8,bear
2015-01-13,5006243.551200724,1693766.8727662608,0.0,8,bear
2015-01-14,4934067.018194325,1683541.2361801856,0.0,8,bear
2015-01-15,4847477.965059793,1668118.5353870958,0.0,8,bear
2015-01-16,4902680.112128581,1689995.2124602634,0.0,8,bear
2015-01-20,4905334.983264579,1693598.8429817108,0.0,8,bear
2015-01-21,4936341.091927176,1702147.72405505,0.0,8,bear
2015-01-22,5008648.3258297825,1727460.3098940512,0.0,8,bear
2015-01-23,4989321.795242535,1717989.3442010048,0.0,8,bear
2015-01-26,5004299.675680035,1722012.6641476573,0.0,8,bear
2015-01-27,4953170.050571871,1699298.4563976955,0.0,8,bear
2015-01-28,4922077.356582338,1677506.7953108447,0.0,8,bear
2015-01-29,4985261.367320447,1693012.3558876999,0.0,8,bear
2015-01-30,4893278.729416192,1671722.6279519473,0.0,8,bear
2015-02-02,4905254.593339848,1692425.7147792208,0.0,8,bear
2015-02-03,5013269.071255993,1716899.5378256838,0.0,8,bear
2015-02-04,5002396.31413447,1710362.085703969,0.0,8,bear
2015-02-05,5040916.563834315,1727628.1856641332,0.0,8,bear
2015-02-06,5047800.865640374,1722850.9648967914,0.0,8,bear
2015-02-09,5039895.270065345,1715139.7685147144,0.0,8,bear
2015-02-10,5104185.85509789,1733411.8909796267,0.0,8,bear
2015-02-11,5105821.004754196,1734417.4514409709,0.0,8,bear
2015-02-12,5143063.82241489,1751097.5263505278,0.0,8,bear
2015-02-13,5159729.126566508,1758304.941407891,0.0,8,bear
2015-02-17,5176955.905413615,1761071.3492814803,0.0,8,bear
2015-02-18,5209209.972227634,1761239.071037094,0.0,8,bear
2015-02-19,5294859.241831695,1759982.004949563,0.0,9,bear
2015-02-20,5329338.323515984,1770542.7770179303,0.0,9,bear
2015-02-23,5370512.124398247,1770291.2713917433,0.0,9,bear
2015-02-24,5379746.936498047,1775320.613843144,0.0,9,bear
2015-02-25,5394358.444015914,1773810.9640281498,0.0,9,bear
2015-02-26,5396304.227241176,1771715.7512059526,0.0,9,bear
2015-02-27,5339865.121068375,1765681.0023076758,0.0,9,bear
2015-03-02,5415766.359565996,1776828.2614700543,0.0,10,bear
2015-03-03,5372601.032095147,1769536.2924697783,0.0,10,bear
2015-03-04,5354911.05504634,1762076.6017138883,0.0,10,bear
2015-03-05,5373305.950027534,1764004.8628528116,0.0,10,bear
2015-03-06,5284369.559553167,1739195.7503095884,0.0,10,bear
2015-03-09,5306542.791987295,1746403.0113524834,0.0,10,bear
2015-03-10,5209593.9306890685,1718072.97405711,0.0,10,bear
2015-03-11,5203846.626967855,1714049.8081249255,0.0,10,bear
2015-03-12,5295583.265542204,1735842.70132752,0.0,10,bear
2015-03-13,5265318.971810865,1725197.5293307079,0.0,10,bear
2015-03-16,5340813.639485787,1748247.0265774296,0.0,10,bear
2015-03-17,5334063.422617492,1743051.040471691,0.0,10,bear
2015-03-18,5384110.577198259,1764004.8628528116,0.0,10,bear
2015-03-19,5402148.658431914,1755958.2229595066,0.0,10,bear
2015-03-20,5422836.767735545,1771458.239015515,0.0,10,bear
2015-03-23,5436676.055243713,1768006.158730545,0.0,10,bear
2015-03-24,5417852.064551938,1758071.7635033918,0.0,10,bear
2015-03-25,5309070.338447429,1732309.3014034645,0.0,10,bear
2015-03-26,5315728.2198958695,1728184.4859224232,0.0,10,bear
2015-03-27,5363866.394265451,1732141.1176044466,0.0,10,bear
2015-03-30,5426503.944829312,1753272.5186671312,0.0,10,bear
2015-03-31,5376218.093808023,1737949.9272782186,0.0,10,bear
2015-04-01,5371991.582465825,1731804.904020879,0.0,10,bear
2015-04-02,5374360.434515838,1738034.0191777276,0.0,10,bear
